dof_0,dof_1,dof_2,dof_3,dof_4,dof_5,dof_6,dof_7,dof_8,dof_9,dof_10,dof_11,dof_12,dof_13,dof_14,dof_15,dof_16,dof_17,dof_18,dof_19,dof_20,dof_21,gyro0,gyro1,gyro2,rpy0,rpy1,rpy2,time
0.0,-0.0056548668071627,0.2199211120605468,-1.4508066177368164,-0.0092041660100221,-0.4878207743167877,0.2302207946777343,1.4534912109375,0.0053690965287387,0.4797671437263489,-0.0143053326755762,-0.0024795911740511,0.0032425422687083,0.0848783105611801,-0.0927030965685844,-0.0057226093485951,-0.0223163198679685,0.0036240178160369,-0.0020981156267225,0.0856412574648857,-0.0910673141479492,0.0062199607491493,0.0008344163070432,0.0001806197105906,-0.0014394994359463,0.01074203196913,-1.5672407150268557,0.8674841523170471,5000
0.0,-0.0056548668071627,0.2199211120605468,-1.4508066177368164,-0.0092041660100221,-0.4878207743167877,0.2302207946777343,1.4538747072219849,0.0053690965287387,0.4797671437263489,-0.0139238573610782,-0.0024795911740511,0.0032425422687083,0.0848783105611801,-0.0927029997110366,-0.0057226694189012,-0.0223163198679685,0.0036240178160369,-0.0020981156267225,0.0856412574648857,-0.0910673141479492,0.0062199607491493,-2.759267226792872e-05,0.0004089139983989,-0.0014910654863342,0.0107542509213089,-1.5672276020050049,0.8674874901771545,5001
0.0,-0.0056548668071627,0.2199211120605468,-1.4508066177368164,-0.0092041660100221,-0.4878207743167877,0.2302207946777343,1.4538747072219849,0.0053690965287387,0.4793836176395416,-0.0139238573610782,-0.0024795911740511,0.0032425422687083,0.0848783105611801,-0.0929594412446022,-0.0053019383922219,-0.0223163198679685,0.0036240178160369,-0.0020981156267225,0.0856412574648857,-0.0910673141479492,0.0062199607491493,0.0001043851370923,0.0003496775752864,-0.0012435016687959,0.0107500180602073,-1.5672276020050049,0.8674855828285217,5002
0.0,-0.0056548668071627,0.2199211120605468,-1.4508066177368164,-0.0092041660100221,-0.4878207743167877,0.2302207946777343,1.4534912109375,0.0053690965287387,0.4797671437263489,-0.0139238573610782,-0.0024795911740511,0.0032425422687083,0.0848783105611801,-0.0927029997110366,-0.0057226694189012,-0.0223163198679685,0.0036240178160369,-0.0020981156267225,0.0856412574648857,-0.0910673141479492,0.0062199607491493,-0.0006219518836587,-0.0018852311186492,-0.0003075954155065,0.0107471877709031,-1.5672646760940552,0.8674713373184204,5003
0.0,-0.0056548668071627,0.2199211120605468,-1.4508066177368164,-0.0092041660100221,-0.4878207743167877,0.2302207946777343,1.4534912109375,0.0053690965287387,0.4797671437263489,-0.0139238573610782,-0.0024795911740511,0.0032425422687083,0.0848783105611801,-0.0927029997110366,-0.0057226694189012,-0.0223163198679685,0.0036240178160369,-0.0020981156267225,0.0856412574648857,-0.0910673141479492,0.0062199607491493,-9.31847098399885e-05,-0.0016985123511403,-0.0001963302202057,0.0107469791546463,-1.5672632455825806,0.8674754500389099,5004
0.0,-0.0056548668071627,0.2199211120605468,-1.4508066177368164,-0.0092041660100221,-0.4878207743167877,0.2302207946777343,1.4538747072219849,0.0053690965287387,0.4797671437263489,-0.0139238573610782,-0.0024795911740511,0.0032425422687083,0.0848783105611801,-0.0927030965685844,-0.0057226093485951,-0.0223163198679685,0.0036240178160369,-0.0020981156267225,0.0856412574648857,-0.0910673141479492,0.0062199607491493,-0.0014702007174491,-0.0010120689403265,-0.0006548368837684,0.0107520455494523,-1.5672835111618042,0.8674542903900146,5005
0.0,-0.0056548668071627,0.2199211120605468,-1.4508066177368164,-0.0092041660100221,-0.4878207743167877,0.2302207946777343,1.4538747072219849,0.0053690965287387,0.4797671437263489,-0.0139238573610782,-0.0024795911740511,0.0032425422687083,0.0848783105611801,-0.0927029997110366,-0.0057226694189012,-0.0223163198679685,0.0036240178160369,-0.0020981156267225,0.0856412574648857,-0.0910673141479492,0.0062199607491493,0.0005991855869069,-0.0013864573556929,-0.001262909034267,0.0107887331396341,-1.5673441886901855,0.8674555420875549,5006
0.0,-0.0056548668071627,0.2199211120605468,-1.4508066177368164,-0.0092041660100221,-0.4878207743167877,0.2302207946777343,1.4538747072219849,0.0053690965287387,0.4797671437263489,-0.0143053326755762,-0.0024795911740511,0.0032425422687083,0.0848783105611801,-0.0927029997110366,-0.0057226694189012,-0.0223163198679685,0.0036240178160369,-0.0020981156267225,0.0856412574648857,-0.0910673141479492,0.0062199607491493,0.0002260334294987,-0.0014503553975373,-0.0013659649994224,0.0107860816642642,-1.567346215248108,0.8674526810646057,5007
0.0,-0.0056548668071627,0.2199211120605468,-1.4508066177368164,-0.0092041660100221,-0.4878207743167877,0.2302207946777343,1.4538747072219849,0.0053690965287387,0.4793836176395416,-0.0139238573610782,-0.0024795911740511,0.0032425422687083,0.0848783105611801,-0.0927029997110366,-0.0057226694189012,-0.0223163198679685,0.0036240178160369,-0.0020981156267225,0.0856412574648857,-0.0910673141479492,0.0062199607491493,-0.001464542816393,0.001384295290336,0.0001442528446204,0.0107908491045236,-1.5673407316207886,0.8674263954162598,5008
0.0,-0.0056548668071627,0.2199211120605468,-1.4508066177368164,-0.0092041660100221,-0.4878207743167877,0.2302207946777343,1.4538747072219849,0.0053690965287387,0.4797671437263489,-0.0139238573610782,-0.0024795911740511,0.0032425422687083,0.0848783105611801,-0.0929593443870544,-0.0053019984625279,-0.0223163198679685,0.0036240178160369,-0.0020981156267225,0.0856412574648857,-0.0910673141479492,0.0062199607491493,1.236718708241824e-05,0.0001342722971457,-0.0014583078445866,0.0107994331046938,-1.5673458576202393,0.8674126267433167,5009
